id_grupo_repetido,multiplicidad,ambito,territorio,departamento_derivado,materia_cruda,materia_norm,materia_homologada,tipo_proceso,grupo_proceso_norm,tipo_accion_penal,cuadro_origen,pagina_pdf,orden_fila,firma,titulo_pagina,unidad_fila,causa_repeticion,contexto_diferenciador,decision,evidencia
grp_019,3,capital,LA PAZ,La Paz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,362,16,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_019,3,capital,LA PAZ,La Paz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,362,19,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_020,3,capital,LA PAZ,La Paz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,362,11,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_020,3,capital,LA PAZ,La Paz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,362,14,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_020,3,capital,LA PAZ,La Paz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,362,17,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 362: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_021,2,capital,ORURO,Oruro,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.1,349,2,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_021,2,capital,ORURO,Oruro,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.2,352,2,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_022,2,capital,ORURO,Oruro,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.1,349,3,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_022,2,capital,ORURO,Oruro,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.2,352,3,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_023,2,capital,ORURO,Oruro,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.1,349,1,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|penal_comun,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_023,2,capital,ORURO,Oruro,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.2,352,1,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|penal_comun,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_024,3,capital,ORURO,Oruro,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,3,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_024,3,capital,ORURO,Oruro,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,6,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_024,3,capital,ORURO,Oruro,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,9,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_025,3,capital,ORURO,Oruro,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,1,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_025,3,capital,ORURO,Oruro,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,4,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_025,3,capital,ORURO,Oruro,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,7,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_026,2,capital,POTOSI,Potosí,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.1,349,6,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_026,2,capital,POTOSI,Potosí,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.2,352,6,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_027,2,capital,POTOSI,Potosí,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.1,349,7,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_027,2,capital,POTOSI,Potosí,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.2,352,7,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_028,2,capital,POTOSI,Potosí,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.1,349,5,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|penal_comun,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_028,2,capital,POTOSI,Potosí,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.2,352,5,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|penal_comun,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_029,3,capital,POTOSI,Potosí,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,13,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_029,3,capital,POTOSI,Potosí,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,16,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_029,3,capital,POTOSI,Potosí,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,19,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_030,3,capital,POTOSI,Potosí,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,11,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_030,3,capital,POTOSI,Potosí,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,14,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_030,3,capital,POTOSI,Potosí,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,17,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_031,2,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.1,349,14,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_031,2,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.2,352,14,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_032,2,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.1,349,15,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_032,2,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.2,352,15,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_033,2,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.1,349,13,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|penal_comun,requiere_contexto,"Cuadro 5.3.1.1, p. 349: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_033,2,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN PENAL,Instrucción Penal,PENAL COMUN,,PENAL,5.3.1.2,352,13,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|penal_comun,requiere_contexto,"Cuadro 5.3.1.2, p. 352: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_034,3,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,33,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_034,3,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,36,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_034,3,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PRIVADA,,,5.3.2.1,363,39,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_035,3,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,31,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|penal_comun,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_035,3,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,34,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|anticorrupcion,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_035,3,capital,SANTA CRUZ,Santa Cruz,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",SENTENCIA PENAL,Sentencia Penal,ACCIÓN PENAL PÙBLICA,,,5.3.2.1,363,37,605618ed5b,"Juzgados de Sentencia Penal, Anticorrupción y de Violencia Contra la Mujer de Ciudades Capitales y El Alto",tipo_proceso,tipo_accion_penal,causas|violencia_mujeres,requiere_contexto,"Cuadro 5.3.2.1, p. 363: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_036,2,capital,SUCRE,Chuquisaca,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.1,348,2,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.1, p. 348: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_036,2,capital,SUCRE,Chuquisaca,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN ANTICORRUPCIÓN,Instrucción Anticorrupción,ANTICORRUPCIÓN,,ANTICORRUPCIÓN,5.3.1.2,351,2,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|anticorrupcion,requiere_contexto,"Cuadro 5.3.1.2, p. 351: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_037,2,capital,SUCRE,Chuquisaca,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.1,348,3,c79602bf88,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,informes_de_inicio_de_investigacion|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.1, p. 348: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
grp_037,2,capital,SUCRE,Chuquisaca,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",INSTRUCCIÓN CONTRA LA VIOLENCIA HACIA LA MUJER,Instrucción Contra la Violencia hacia las Mujeres,CONTRA LA VIOLENCIA HACIA LAS MUJERES,,CONTRA LA VIOLENCIA HACIA LA MUJER,5.3.1.2,351,3,84b379abdf,"Juzgados de Instrucción Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Ciudades Capitales y El Alto",tipo_proceso,subbloque_fuente,imputaciones_formales|violencia_mujeres,requiere_contexto,"Cuadro 5.3.1.2, p. 351: título de subcuadro y bloque de acción penal conservan significados distintos pese al mismo rótulo."
